99.83.147.72, Amplification: 1.875
91.215.88.40, Amplification: 4.5
91.224.118.134, Amplification: 1.875
91.206.231.155, Amplification: 1.875
91.204.189.39, Amplification: 1.875
91.197.209.222, Amplification: 1.875
91.204.165.174, Amplification: 8.75
91.200.238.55, Amplification: 1.875
91.203.36.75, Amplification: 6.75
91.210.47.115, Amplification: 6.75
91.199.194.54, Amplification: 15.375
91.200.67.156, Amplification: 1.875
91.197.172.86, Amplification: 4.5
91.205.130.120, Amplification: 6.125
91.194.138.18, Amplification: 1.875
91.202.140.66, Amplification: 4.5
91.205.208.46, Amplification: 4.625
91.202.25.220, Amplification: 16.0
91.203.66.158, Amplification: 1.875
91.200.0.15, Amplification: 9.625
91.199.93.119, Amplification: 1.875
91.206.19.29, Amplification: 8.75
91.201.136.36, Amplification: 1.875
91.193.223.126, Amplification: 8.75
91.204.149.91, Amplification: 6.75
91.196.37.5, Amplification: 1.875
91.205.131.209, Amplification: 4.125
91.197.135.29, Amplification: 4.5
91.121.69.122, Amplification: 1.875
91.126.216.121, Amplification: 9.625
91.121.33.31, Amplification: 12.25
91.193.194.111, Amplification: 12.46875
91.144.135.81, Amplification: 4.125
91.120.22.182, Amplification: 1.875
91.203.239.179, Amplification: 6.75
91.200.46.180, Amplification: 11.5
91.227.217.230, Amplification: 1.875
91.202.68.52, Amplification: 4.5
91.192.75.169, Amplification: 15.375
91.192.195.13, Amplification: 1.875
91.192.194.196, Amplification: 1.875
91.244.171.96, Amplification: 4.5
91.192.196.131, Amplification: 12.875
91.192.196.61, Amplification: 15.75
91.192.194.207, Amplification: 1.875
91.192.68.66, Amplification: 17.5
91.192.75.157, Amplification: 8.75
91.195.86.213, Amplification: 4.5
91.191.14.15, Amplification: 6.125
91.205.209.93, Amplification: 7.25
91.186.19.10, Amplification: 1.875
91.191.250.102, Amplification: 4.5
91.190.142.200, Amplification: 10.875
91.192.73.137, Amplification: 4.125
91.191.248.98, Amplification: 4.5
91.192.168.1, Amplification: 6.75
91.199.84.159, Amplification: 1.875
91.189.33.199, Amplification: 1.875
91.188.12.213, Amplification: 9.625
91.187.218.50, Amplification: 1.875
91.189.27.242, Amplification: 1.875
91.187.93.98, Amplification: 15.625
91.207.7.47, Amplification: 4.5
91.189.39.69, Amplification: 1.875
91.151.115.254, Amplification: 6.625
91.187.59.84, Amplification: 13.875
91.183.104.102, Amplification: 1.875
91.72.205.67, Amplification: 2.8125
91.169.182.165, Amplification: 15.375
91.183.70.251, Amplification: 1.875
91.203.70.35, Amplification: 1.875
91.192.2.111, Amplification: 14.375
91.191.190.70, Amplification: 6.75
91.188.39.129, Amplification: 6.125
91.183.7.14, Amplification: 1.875
91.188.182.134, Amplification: 7.25
91.191.170.4, Amplification: 2.3125
91.150.92.232, Amplification: 9.625
91.126.217.123, Amplification: 8.875
90.63.218.76, Amplification: 9.625
91.210.86.199, Amplification: 5.125
91.202.26.188, Amplification: 6.75
91.219.7.166, Amplification: 7.25
91.103.29.245, Amplification: 6.125
91.189.165.37, Amplification: 4.5
91.225.158.230, Amplification: 1.875
91.207.184.71, Amplification: 1.875
91.107.117.232, Amplification: 8.75
91.205.166.15, Amplification: 4.75
91.194.12.244, Amplification: 12.25
91.186.127.80, Amplification: 1.875
91.196.225.129, Amplification: 12.875
91.187.218.94, Amplification: 14.96875
90.163.239.129, Amplification: 1.875
90.162.246.79, Amplification: 6.125
91.183.182.210, Amplification: 4.5
91.150.126.174, Amplification: 1.875
90.189.165.119, Amplification: 6.125
91.185.238.152, Amplification: 4.125
91.149.142.139, Amplification: 1.875
91.192.168.212, Amplification: 1.875
91.144.22.198, Amplification: 1.875
91.144.22.21, Amplification: 6.125
91.201.172.247, Amplification: 1.875
90.189.210.25, Amplification: 12.25
89.47.58.30, Amplification: 2.3125
91.134.150.41, Amplification: 1.875
89.90.212.6, Amplification: 1.875
90.150.224.94, Amplification: 4.5
91.121.62.94, Amplification: 4.5
89.43.33.100, Amplification: 1.875
90.150.185.117, Amplification: 4.5
91.134.146.218, Amplification: 9.625
91.137.13.185, Amplification: 1.875
91.121.41.140, Amplification: 1.875
89.40.184.9, Amplification: 1.875
91.121.80.44, Amplification: 1.875
91.137.131.25, Amplification: 6.125
91.126.71.82, Amplification: 8.875
91.121.59.192, Amplification: 1.875
91.143.44.70, Amplification: 7.25
91.121.52.36, Amplification: 1.875
91.121.114.217, Amplification: 4.5
91.121.33.32, Amplification: 11.375
91.121.35.197, Amplification: 9.625
91.121.59.147, Amplification: 1.875
91.121.52.128, Amplification: 1.875
91.135.212.85, Amplification: 1.875
91.121.102.104, Amplification: 6.875
91.121.33.96, Amplification: 9.625
91.189.160.149, Amplification: 1.875
91.121.61.185, Amplification: 1.875
91.138.235.204, Amplification: 9.625
89.38.58.131, Amplification: 1.875
91.187.75.18, Amplification: 1.875
91.143.58.198, Amplification: 1.875
91.144.176.209, Amplification: 6.75
91.190.72.9, Amplification: 6.125
91.126.216.238, Amplification: 11.375
91.143.44.36, Amplification: 17.5
91.143.58.10, Amplification: 12.25
91.189.238.158, Amplification: 9.625
91.122.51.149, Amplification: 4.5
91.109.21.163, Amplification: 1.875
91.135.212.62, Amplification: 1.875
91.190.72.20, Amplification: 6.125
91.122.48.134, Amplification: 12.875
91.117.205.251, Amplification: 1.875
91.121.132.141, Amplification: 1.875
91.137.135.75, Amplification: 6.125
91.143.50.231, Amplification: 4.5
91.150.70.138, Amplification: 11.875
91.206.124.65, Amplification: 4.125
91.187.215.35, Amplification: 1.875
91.147.41.34, Amplification: 4.5
91.112.14.94, Amplification: 1.875
91.135.103.99, Amplification: 1.875
91.126.94.114, Amplification: 1.875
91.229.59.172, Amplification: 6.75
95.167.216.17, Amplification: 6.75
91.189.165.207, Amplification: 4.5
91.112.111.54, Amplification: 4.625
90.85.176.210, Amplification: 1.875
90.84.174.197, Amplification: 4.5
90.63.223.17, Amplification: 1.875
91.207.75.136, Amplification: 7.75
91.235.195.221, Amplification: 6.125
91.197.135.24, Amplification: 16.5
91.109.95.22, Amplification: 4.5
90.63.179.152, Amplification: 15.75
90.85.179.70, Amplification: 1.875
91.112.8.90, Amplification: 1.875
91.106.201.251, Amplification: 1.875
90.85.238.146, Amplification: 1.875
91.106.107.227, Amplification: 1.875
90.183.162.143, Amplification: 1.875
90.183.151.107, Amplification: 6.125
90.183.151.106, Amplification: 6.125
91.226.237.97, Amplification: 6.125
90.182.31.46, Amplification: 1.875
90.80.38.81, Amplification: 9.625
90.83.44.89, Amplification: 1.875
90.187.66.77, Amplification: 1.875
90.84.225.87, Amplification: 9.625
90.189.217.68, Amplification: 1.875
90.182.181.18, Amplification: 1.875
90.164.111.92, Amplification: 1.875
91.149.191.80, Amplification: 13.875
90.182.152.44, Amplification: 1.875
90.63.252.141, Amplification: 9.625
91.122.35.209, Amplification: 6.75
90.160.136.117, Amplification: 4.625
89.25.150.129, Amplification: 6.125
91.148.109.139, Amplification: 6.125
90.160.60.166, Amplification: 6.125
90.161.140.133, Amplification: 1.875
90.176.22.74, Amplification: 1.875
90.188.22.156, Amplification: 4.125
90.168.88.15, Amplification: 9.625
90.170.174.67, Amplification: 14.375
90.0.224.213, Amplification: 1.875
90.154.63.26, Amplification: 1.875
91.246.213.161, Amplification: 1.875
9.9.9.13, Amplification: 1.875
91.191.190.123, Amplification: 9.5
9.9.9.9, Amplification: 1.875
90.154.124.189, Amplification: 4.5
91.122.14.225, Amplification: 6.75
90.154.57.186, Amplification: 8.75
9.9.9.10, Amplification: 1.875
91.200.45.108, Amplification: 6.75
90.153.5.38, Amplification: 1.875
90.104.36.158, Amplification: 1.875
89.239.69.44, Amplification: 1.875
89.28.65.201, Amplification: 13.375
90.189.218.57, Amplification: 6.125
90.187.22.77, Amplification: 9.625
9.9.9.11, Amplification: 1.875
90.160.60.156, Amplification: 13.875
89.24.21.237, Amplification: 1.875
9.9.9.12, Amplification: 1.875
90.154.52.50, Amplification: 4.5
90.157.46.26, Amplification: 4.5
91.199.196.115, Amplification: 4.5
91.135.7.77, Amplification: 1.875
90.157.37.118, Amplification: 4.5
89.97.229.22, Amplification: 1.875
89.96.212.141, Amplification: 1.875
89.98.136.103, Amplification: 1.875
91.204.109.203, Amplification: 6.125
90.154.47.162, Amplification: 4.5
89.40.227.132, Amplification: 1.875
90.188.56.152, Amplification: 11.5
91.142.148.198, Amplification: 11.5
89.43.16.202, Amplification: 1.875
89.96.201.83, Amplification: 1.875
89.97.205.67, Amplification: 1.875
90.150.16.56, Amplification: 4.5
90.158.111.168, Amplification: 1.875
89.7.235.170, Amplification: 1.875
90.151.40.218, Amplification: 1.875
89.42.28.193, Amplification: 15.375
89.45.95.185, Amplification: 1.875
93.180.219.125, Amplification: 1.875
91.137.2.81, Amplification: 1.875
89.42.219.139, Amplification: 2.3125
89.35.169.92, Amplification: 3.34375
89.42.219.106, Amplification: 2.3125
89.47.182.33, Amplification: 1.875
91.107.43.81, Amplification: 8.75
91.134.235.49, Amplification: 1.875
91.150.93.128, Amplification: 4.625
91.138.189.141, Amplification: 9.625
95.165.26.186, Amplification: 1.875
89.32.245.173, Amplification: 15.375
89.35.117.216, Amplification: 1.875
91.148.146.184, Amplification: 1.875
89.33.238.214, Amplification: 1.875
91.103.31.44, Amplification: 6.125
90.84.230.195, Amplification: 13.875
90.168.214.132, Amplification: 8.875
89.42.118.83, Amplification: 1.875
89.39.246.235, Amplification: 1.875
89.32.32.32, Amplification: 1.875
89.38.209.67, Amplification: 4.5
89.43.31.10, Amplification: 1.875
89.37.143.122, Amplification: 9.625
89.37.108.3, Amplification: 1.875
89.37.108.2, Amplification: 1.875
89.22.17.167, Amplification: 14.5
89.32.238.25, Amplification: 4.5
89.35.117.208, Amplification: 1.875
92.242.46.71, Amplification: 12.25
89.29.94.140, Amplification: 9.625
89.29.128.250, Amplification: 1.875
90.188.20.181, Amplification: 7.25
89.255.27.83, Amplification: 1.875
89.255.40.65, Amplification: 1.875
89.26.62.250, Amplification: 1.875
89.33.122.16, Amplification: 1.875
89.29.124.194, Amplification: 9.625
89.255.27.238, Amplification: 1.875
90.154.13.214, Amplification: 4.5
89.251.59.190, Amplification: 1.875
89.31.33.207, Amplification: 1.875
92.51.16.156, Amplification: 14.5
89.96.49.60, Amplification: 9.625
90.188.116.136, Amplification: 6.75
89.26.124.93, Amplification: 1.875
90.188.38.38, Amplification: 1.875
89.26.12.161, Amplification: 15.375
89.26.115.34, Amplification: 6.625
90.24.152.208, Amplification: 15.375
89.25.84.116, Amplification: 12.875
91.149.142.24, Amplification: 13.375
89.28.12.62, Amplification: 1.875
89.252.173.104, Amplification: 1.875
90.151.106.86, Amplification: 12.5
89.208.106.246, Amplification: 1.875
89.250.185.137, Amplification: 15.375
89.253.238.143, Amplification: 9.625
89.251.77.10, Amplification: 9.625
89.244.135.203, Amplification: 1.875
89.25.183.149, Amplification: 1.875
89.246.181.158, Amplification: 9.625
91.201.19.242, Amplification: 10.4375
89.251.146.145, Amplification: 4.125
89.25.83.84, Amplification: 1.875
92.241.81.106, Amplification: 1.875
91.103.61.9, Amplification: 1.875
89.24.206.253, Amplification: 1.875
90.150.90.76, Amplification: 6.75
89.248.196.6, Amplification: 4.5
90.152.132.249, Amplification: 1.875
89.252.135.82, Amplification: 1.875
89.238.246.6, Amplification: 1.875
89.251.159.45, Amplification: 4.5
89.234.141.66, Amplification: 1.875
89.233.161.252, Amplification: 8.875
89.25.107.48, Amplification: 8.875
89.24.19.253, Amplification: 1.875
89.247.227.57, Amplification: 1.875
89.234.93.210, Amplification: 4.5
89.238.247.35, Amplification: 1.875
89.233.246.23, Amplification: 1.875
89.238.206.66, Amplification: 8.875
90.121.216.169, Amplification: 9.625
89.29.229.12, Amplification: 14.375
89.45.183.165, Amplification: 12.875
89.24.4.200, Amplification: 1.875
89.252.111.62, Amplification: 4.5
89.234.197.140, Amplification: 15.375
89.239.180.61, Amplification: 12.25
89.236.107.105, Amplification: 1.875
89.234.181.118, Amplification: 1.875
89.96.245.240, Amplification: 1.875
89.238.255.150, Amplification: 8.875
89.236.235.54, Amplification: 1.875
89.236.106.156, Amplification: 1.875
89.189.152.147, Amplification: 4.125
89.238.234.50, Amplification: 8.875
89.250.27.162, Amplification: 4.125
89.31.34.28, Amplification: 1.875
89.223.26.179, Amplification: 11.09375
89.22.66.217, Amplification: 5.125
89.232.195.18, Amplification: 6.75
89.221.160.202, Amplification: 1.875
89.222.216.104, Amplification: 8.75
89.22.103.79, Amplification: 9.625
89.22.66.209, Amplification: 5.125
89.249.253.70, Amplification: 7.25
89.222.168.18, Amplification: 12.25
89.222.168.162, Amplification: 6.75
89.223.68.73, Amplification: 4.5
89.22.55.51, Amplification: 5.625
91.148.146.120, Amplification: 6.125
89.221.247.15, Amplification: 1.875
89.35.91.201, Amplification: 1.875
89.23.4.7, Amplification: 4.5
89.25.240.230, Amplification: 8.46875
89.216.39.214, Amplification: 1.875
89.174.39.102, Amplification: 6.125
89.161.105.20, Amplification: 1.875
89.216.35.131, Amplification: 4.125
89.216.40.254, Amplification: 15.375
89.251.151.234, Amplification: 6.125
89.212.52.44, Amplification: 14.875
89.216.27.28, Amplification: 8.875
89.22.54.83, Amplification: 8.875
89.216.107.221, Amplification: 1.875
89.216.25.76, Amplification: 1.875
89.216.107.102, Amplification: 5.125
89.232.134.178, Amplification: 1.875
89.216.118.84, Amplification: 1.875
89.216.118.100, Amplification: 1.875
89.228.9.42, Amplification: 14.375
89.251.151.231, Amplification: 6.75
89.216.18.132, Amplification: 1.875
89.216.103.191, Amplification: 1.875
89.216.116.23, Amplification: 4.125
89.22.174.177, Amplification: 4.5
89.231.26.73, Amplification: 14.375
89.216.123.214, Amplification: 8.875
89.212.137.179, Amplification: 1.875
89.216.103.45, Amplification: 8.875
89.22.254.182, Amplification: 15.5
89.21.210.157, Amplification: 1.875
89.216.100.27, Amplification: 1.875
89.212.255.3, Amplification: 1.875
89.21.204.117, Amplification: 1.875
89.208.74.74, Amplification: 6.75
89.208.74.15, Amplification: 6.75
89.215.246.3, Amplification: 6.125
89.216.53.182, Amplification: 8.875
91.90.180.140, Amplification: 4.625
89.216.114.121, Amplification: 1.875
89.208.196.2, Amplification: 4.5
89.208.5.78, Amplification: 1.875
89.208.130.181, Amplification: 9.625
89.255.243.131, Amplification: 1.875
89.211.53.228, Amplification: 1.875
89.208.117.86, Amplification: 1.875
89.222.167.246, Amplification: 4.125
89.190.65.200, Amplification: 1.875
89.20.200.142, Amplification: 1.875
89.134.183.233, Amplification: 12.875
89.19.228.52, Amplification: 9.625
91.240.211.234, Amplification: 4.5
89.201.7.147, Amplification: 8.46875
89.207.66.174, Amplification: 9.5
89.20.200.141, Amplification: 1.875
89.201.7.43, Amplification: 8.46875
89.190.66.2, Amplification: 1.875
89.190.37.78, Amplification: 8.875
89.201.2.132, Amplification: 1.875
89.201.3.8, Amplification: 8.46875
89.207.219.73, Amplification: 6.75
89.232.144.138, Amplification: 4.5
89.202.181.139, Amplification: 1.875
89.190.255.90, Amplification: 8.75
89.19.7.213, Amplification: 1.875
89.190.73.196, Amplification: 1.875
89.190.99.10, Amplification: 9.625
89.20.42.122, Amplification: 8.75
89.190.48.201, Amplification: 1.875
89.201.165.141, Amplification: 1.875
91.247.234.78, Amplification: 6.75
94.230.78.117, Amplification: 1.875
89.190.47.113, Amplification: 8.46875
89.190.44.50, Amplification: 1.875
89.19.178.21, Amplification: 8.75
89.238.190.253, Amplification: 1.875
89.208.115.250, Amplification: 8.75
91.72.185.26, Amplification: 5.5625
89.22.152.78, Amplification: 4.5
91.244.176.18, Amplification: 8.75
89.233.118.207, Amplification: 6.125
90.151.59.102, Amplification: 6.75
89.189.180.151, Amplification: 4.5
89.22.149.246, Amplification: 6.75
89.218.142.170, Amplification: 8.875
89.19.14.82, Amplification: 1.875
89.22.150.126, Amplification: 11.5
89.188.124.178, Amplification: 4.625
89.189.149.237, Amplification: 14.375
89.24.74.12, Amplification: 1.875
89.189.10.50, Amplification: 1.875
89.188.117.36, Amplification: 8.75
89.185.119.195, Amplification: 1.875
89.185.121.250, Amplification: 1.875
89.188.113.43, Amplification: 8.75
89.188.125.25, Amplification: 8.75
89.188.113.42, Amplification: 8.75
89.189.180.49, Amplification: 4.5
89.188.113.45, Amplification: 8.75
89.187.129.97, Amplification: 1.875
89.189.132.22, Amplification: 4.5
89.221.10.41, Amplification: 1.875
89.207.66.38, Amplification: 7.75
89.186.17.222, Amplification: 6.125
89.185.217.38, Amplification: 8.875
89.179.242.179, Amplification: 17.5
89.108.120.212, Amplification: 4.5
89.111.205.26, Amplification: 6.125
89.188.170.40, Amplification: 4.5
89.175.22.242, Amplification: 4.125
89.163.155.202, Amplification: 2.21875
89.163.150.209, Amplification: 1.875
89.163.156.106, Amplification: 13.875
89.175.4.66, Amplification: 14.375
89.175.218.191, Amplification: 1.875
89.22.182.5, Amplification: 4.5
89.175.23.236, Amplification: 4.5
89.175.90.58, Amplification: 4.5
89.175.193.150, Amplification: 12.875
89.175.205.42, Amplification: 6.75
89.161.44.114, Amplification: 4.125
89.175.123.174, Amplification: 1.875
89.175.116.90, Amplification: 1.875
91.228.136.230, Amplification: 1.875
89.174.18.22, Amplification: 1.875
89.175.5.69, Amplification: 4.5
89.186.9.129, Amplification: 9.625
89.18.44.47, Amplification: 6.125
89.175.115.74, Amplification: 5.125
89.189.163.147, Amplification: 4.5
89.169.0.167, Amplification: 6.75
89.179.74.4, Amplification: 4.5
89.191.31.6, Amplification: 6.875
89.162.45.54, Amplification: 1.875
89.179.78.108, Amplification: 4.5
89.174.11.100, Amplification: 1.875
89.207.68.206, Amplification: 6.75
91.227.64.110, Amplification: 8.875
89.151.139.149, Amplification: 6.125
89.161.105.16, Amplification: 1.875
89.208.115.14, Amplification: 6.75
89.185.75.117, Amplification: 4.5
89.160.2.68, Amplification: 4.125
89.151.134.98, Amplification: 6.125
89.160.133.214, Amplification: 4.5
89.216.121.98, Amplification: 8.875
89.151.167.214, Amplification: 9.625
88.221.163.90, Amplification: 1.875
89.151.133.30, Amplification: 6.125
89.151.134.213, Amplification: 6.125
88.221.163.33, Amplification: 1.875
89.144.19.55, Amplification: 1.875
88.221.163.24, Amplification: 1.875
89.151.134.157, Amplification: 6.125
89.250.28.36, Amplification: 6.75
89.174.53.66, Amplification: 4.5
89.109.13.170, Amplification: 8.75
89.147.252.172, Amplification: 4.125
89.135.247.130, Amplification: 1.875
89.143.228.230, Amplification: 6.125
89.211.60.76, Amplification: 1.875
89.140.253.194, Amplification: 1.875
89.186.105.96, Amplification: 1.875
89.145.45.141, Amplification: 1.875
89.132.179.89, Amplification: 1.875
89.143.12.246, Amplification: 14.875
89.133.217.138, Amplification: 1.875
89.128.32.234, Amplification: 1.875
89.169.2.66, Amplification: 8.75
89.143.244.210, Amplification: 6.125
89.134.150.125, Amplification: 1.875
89.145.240.121, Amplification: 1.875
89.145.220.205, Amplification: 1.875
89.145.240.120, Amplification: 1.875
89.116.29.236, Amplification: 1.875
89.148.55.251, Amplification: 1.875
89.185.93.131, Amplification: 4.5
89.133.95.169, Amplification: 8.875
89.133.157.57, Amplification: 9.625
89.133.217.137, Amplification: 1.875
89.147.205.130, Amplification: 4.125
89.117.53.246, Amplification: 2.3125
89.135.52.29, Amplification: 13.875
89.121.213.222, Amplification: 1.875
88.221.162.30, Amplification: 1.875
89.114.155.129, Amplification: 9.625
89.119.96.122, Amplification: 9.625
88.249.37.14, Amplification: 8.875
89.113.112.4, Amplification: 12.25
89.169.0.168, Amplification: 15.0
89.147.204.226, Amplification: 1.875
91.211.7.119, Amplification: 8.75
91.151.62.77, Amplification: 1.875
88.221.162.18, Amplification: 1.875
89.111.43.37, Amplification: 9.625
89.111.112.10, Amplification: 1.875
89.187.43.146, Amplification: 6.125
89.109.54.90, Amplification: 12.25
89.109.54.251, Amplification: 8.75
89.105.117.251, Amplification: 1.875
89.111.43.38, Amplification: 1.875
89.109.9.95, Amplification: 18.0
93.91.119.230, Amplification: 8.25
89.109.34.207, Amplification: 8.75
88.97.71.154, Amplification: 1.875
88.208.228.191, Amplification: 1.875
89.109.232.83, Amplification: 4.5
89.109.32.0, Amplification: 12.25
89.133.95.173, Amplification: 1.875
89.147.180.107, Amplification: 1.875
89.109.237.52, Amplification: 4.5
89.110.48.46, Amplification: 6.75
89.109.54.73, Amplification: 3.84375
89.130.140.246, Amplification: 12.875
89.108.93.9, Amplification: 4.125
88.86.116.45, Amplification: 1.875
89.134.183.249, Amplification: 13.375
89.108.108.131, Amplification: 4.5
91.215.197.171, Amplification: 4.5
89.107.198.229, Amplification: 1.875
89.108.122.128, Amplification: 4.5
89.101.208.194, Amplification: 12.25
89.108.109.72, Amplification: 4.5
89.108.118.228, Amplification: 6.75
88.86.126.179, Amplification: 6.125
89.107.198.139, Amplification: 6.75
89.109.238.209, Amplification: 6.75
88.87.139.12, Amplification: 1.875
89.108.26.56, Amplification: 1.875
88.87.184.12, Amplification: 1.875
89.109.34.95, Amplification: 12.25
89.134.183.229, Amplification: 12.375
89.175.129.146, Amplification: 1.875
89.161.50.31, Amplification: 15.375
88.86.198.192, Amplification: 4.5
88.84.223.224, Amplification: 6.75
88.80.187.145, Amplification: 1.875
88.157.147.122, Amplification: 1.875
88.157.98.214, Amplification: 1.875
88.79.212.233, Amplification: 8.875
88.84.200.141, Amplification: 4.125
88.84.193.186, Amplification: 4.5
91.201.19.243, Amplification: 1.875
88.221.163.58, Amplification: 1.875
88.221.163.67, Amplification: 1.875
89.133.95.163, Amplification: 11.875
89.109.242.49, Amplification: 6.75
88.221.163.42, Amplification: 1.875
88.221.163.37, Amplification: 1.875
88.221.163.91, Amplification: 1.875
88.221.163.65, Amplification: 1.875
88.221.163.3, Amplification: 1.875
88.221.163.32, Amplification: 4.375
88.80.111.100, Amplification: 6.125
88.221.163.28, Amplification: 1.875
91.201.235.186, Amplification: 4.125
88.221.163.235, Amplification: 1.875
88.221.163.4, Amplification: 1.875
88.221.163.228, Amplification: 4.375
91.196.212.42, Amplification: 12.875
91.197.17.66, Amplification: 4.125
88.221.163.238, Amplification: 1.875
89.147.200.35, Amplification: 14.96875
89.175.224.214, Amplification: 1.875
88.221.163.240, Amplification: 1.875
88.30.40.21, Amplification: 1.875
88.30.59.150, Amplification: 15.375
91.221.103.173, Amplification: 13.0
88.30.53.40, Amplification: 10.875
88.85.163.163, Amplification: 1.875
91.204.138.56, Amplification: 6.75
88.85.164.79, Amplification: 7.25
88.221.163.203, Amplification: 1.875
88.221.163.205, Amplification: 1.875
88.83.209.202, Amplification: 2.8125
88.250.224.28, Amplification: 1.875
88.221.163.196, Amplification: 1.875
88.32.182.105, Amplification: 1.875
88.248.51.121, Amplification: 1.875
88.221.163.193, Amplification: 1.875
88.221.163.156, Amplification: 1.875
88.221.163.152, Amplification: 1.875
88.250.238.6, Amplification: 1.875
89.109.34.151, Amplification: 8.75
88.221.163.147, Amplification: 1.875
88.221.163.138, Amplification: 1.875
89.128.26.211, Amplification: 1.875
88.221.163.141, Amplification: 1.875
88.249.58.86, Amplification: 1.875
88.221.163.146, Amplification: 1.875
89.109.41.125, Amplification: 8.75
91.210.179.88, Amplification: 8.75
88.221.162.60, Amplification: 1.875
89.109.54.171, Amplification: 6.75
89.109.40.76, Amplification: 8.75
88.221.162.72, Amplification: 1.875
88.221.163.109, Amplification: 1.875
88.221.162.66, Amplification: 1.875
88.221.162.27, Amplification: 1.875
88.221.162.94, Amplification: 1.875
88.28.217.179, Amplification: 1.875
88.221.162.37, Amplification: 1.875
88.221.162.33, Amplification: 1.875
88.221.162.28, Amplification: 1.875
89.185.93.238, Amplification: 8.75
88.221.162.32, Amplification: 4.375
88.221.162.233, Amplification: 1.875
88.221.162.193, Amplification: 1.875
88.221.162.196, Amplification: 1.875
88.221.162.219, Amplification: 1.875
88.81.67.208, Amplification: 13.375
88.221.162.247, Amplification: 1.875
88.221.162.203, Amplification: 1.875
88.86.70.12, Amplification: 6.75
88.221.162.172, Amplification: 1.875
88.221.162.179, Amplification: 1.875
88.28.201.36, Amplification: 1.875
88.221.162.147, Amplification: 1.875
88.221.162.157, Amplification: 1.875
88.86.94.79, Amplification: 4.125
88.221.162.133, Amplification: 1.875
88.221.162.122, Amplification: 1.875
88.221.162.108, Amplification: 1.875
88.221.162.101, Amplification: 4.375
88.28.197.191, Amplification: 1.875
88.221.162.146, Amplification: 1.875
88.28.198.59, Amplification: 1.875
88.80.113.35, Amplification: 6.125
88.221.162.158, Amplification: 4.375
91.187.57.134, Amplification: 1.875
88.221.162.152, Amplification: 1.875
88.86.80.161, Amplification: 8.875
88.249.68.14, Amplification: 1.875
88.208.248.66, Amplification: 9.625
91.187.207.172, Amplification: 1.875
88.208.192.73, Amplification: 1.875
88.210.11.120, Amplification: 4.5
88.208.212.37, Amplification: 1.875
88.220.66.252, Amplification: 7.375
88.213.215.50, Amplification: 1.875
88.84.213.98, Amplification: 6.75
88.208.222.228, Amplification: 1.875
88.208.229.195, Amplification: 1.875
88.80.113.55, Amplification: 6.125
88.220.99.92, Amplification: 11.375
88.28.196.234, Amplification: 1.875
88.198.92.222, Amplification: 1.875
88.208.211.65, Amplification: 1.875
88.208.115.226, Amplification: 4.125
88.208.244.225, Amplification: 1.875
88.220.67.142, Amplification: 6.125
88.216.116.47, Amplification: 1.875
88.198.45.136, Amplification: 1.875
88.99.201.228, Amplification: 1.875
89.108.108.208, Amplification: 14.5
88.198.84.144, Amplification: 1.875
89.111.245.17, Amplification: 6.125
88.30.33.64, Amplification: 11.375
88.162.151.204, Amplification: 1.875
91.147.234.209, Amplification: 4.125
93.158.35.122, Amplification: 1.875
88.157.96.3, Amplification: 1.875
88.157.68.26, Amplification: 1.875
88.150.229.18, Amplification: 1.875
88.157.148.18, Amplification: 1.875
88.199.118.248, Amplification: 1.875
88.85.160.16, Amplification: 15.0
88.157.161.190, Amplification: 1.875
88.157.129.74, Amplification: 1.875
88.156.164.210, Amplification: 13.875
88.157.226.242, Amplification: 1.875
88.157.95.151, Amplification: 1.875
88.149.203.57, Amplification: 14.875
88.157.88.47, Amplification: 4.125
88.151.140.78, Amplification: 1.875
88.157.220.66, Amplification: 1.875
88.149.182.137, Amplification: 1.875
88.146.243.21, Amplification: 1.875
88.146.243.209, Amplification: 1.875
88.147.189.85, Amplification: 6.125
88.149.212.184, Amplification: 1.875
88.157.154.134, Amplification: 1.875
89.175.115.26, Amplification: 6.75
88.147.188.243, Amplification: 6.125
88.221.163.79, Amplification: 1.875
88.148.9.41, Amplification: 9.625
91.122.196.243, Amplification: 8.75
88.221.163.39, Amplification: 1.875
88.147.146.27, Amplification: 6.125
88.146.243.233, Amplification: 1.875
88.221.163.61, Amplification: 1.875
88.140.102.107, Amplification: 9.625
88.151.179.6, Amplification: 9.625
88.221.163.45, Amplification: 1.875
88.146.180.2, Amplification: 1.875
88.147.105.242, Amplification: 9.625
88.135.187.66, Amplification: 1.875
88.138.16.18, Amplification: 4.125
88.221.163.22, Amplification: 1.875
88.147.149.201, Amplification: 7.75
88.135.187.80, Amplification: 1.875
88.135.187.68, Amplification: 1.875
88.135.187.62, Amplification: 1.875
88.135.187.70, Amplification: 1.875
88.156.167.34, Amplification: 6.125
88.249.41.163, Amplification: 15.375
88.135.187.88, Amplification: 1.875
88.135.187.59, Amplification: 1.875
88.156.165.102, Amplification: 13.875
89.117.52.37, Amplification: 1.875
88.135.187.14, Amplification: 1.875
88.135.187.39, Amplification: 1.875
88.135.187.231, Amplification: 1.875
88.147.142.131, Amplification: 9.625
88.135.187.120, Amplification: 1.875
88.87.181.244, Amplification: 18.0
88.119.29.161, Amplification: 1.875
88.135.158.11, Amplification: 14.0
88.130.189.222, Amplification: 1.875
88.156.164.122, Amplification: 14.875
